GISMATCH,GISJOIN,GEOID,STATEFIP,State,PUMA,Name,state_puma,birthplace,x,y
"603759",G06003759,"0603759","06",California,"03759",Los Angeles County (South Central)--Hawthorne City PUMA,"0603759",,-118.35002,33.91798
"603749",G06003749,"0603749","06",California,"03749",Los Angeles County (Central)--Inglewood City PUMA,"0603749",,-118.34454,33.95622
"603763",G06003763,"0603763","06",California,"03763",Los Angeles County (South Central)--Long Beach City (North) PUMA,"0603763",,-118.18496,33.84876
"603762",G06003762,"0603762","06",California,"03762",Los Angeles County (South Central)--Carson City PUMA,"0603762",,-118.25924,33.83512
"603729",G06003729,"0603729","06",California,"03729",Los Angeles County (West Central)--LA City (West Central/Westwood & West Los Angeles) PUMA,"0603729",,-118.43306,34.04072
"603724",G06003724,"0603724","06",California,"03724",Los Angeles County (Northwest)--LA City (Northwest/Encino & Tarzana) PUMA,"0603724",,-118.52278,34.17441
"603725",G06003725,"0603725","06",California,"03725","Los Angeles County--LA City (Northwest/Canoga Park, Winnetka & Woodland Hills) PUMA","0603725",,-118.60681,34.18247
"603703",G06003703,"0603703","06",California,"03703",Los Angeles County (North Central)--Lancaster City PUMA,"0603703",,-118.21619,34.72759
"603704",G06003704,"0603704","06",California,"03704",Los Angeles County (North Central)--Palmdale City PUMA,"0603704",,-118.10748,34.58883
"603758",G06003758,"0603758","06",California,"03758","Los Angeles County (South Central)--Gardena, Lawndale Cities & West Athens PUMA","0603758",,-118.31306,33.89899
"603702",G06003702,"0603702","06",California,"03702",Los Angeles County (Northwest)--Santa Clarita City PUMA,"0603702",,-118.49728,34.41270
"603709",G06003709,"0603709","06",California,"03709",Los Angeles County (Central)--San Gabriel Valley Region (North) PUMA,"0603709",,-118.11399,34.21892
"603710",G06003710,"0603710","06",California,"03710","Los Angeles County--Baldwin Park, Azusa, Duarte & Irwindale Cities PUMA","0603710",,-117.94892,34.12792
"603711",G06003711,"0603711","06",California,"03711","Los Angeles County (East Central)--Glendora, Claremont, San Dimas & La Verne Cities PUMA","0603711",,-117.79070,34.12738
"603757",G06003757,"0603757","06",California,"03757",Los Angeles County (South Central)--Compton City & West Rancho Dominguez PUMA,"0603757",,-118.23476,33.89278
"603750",G06003750,"0603750","06",California,"03750",Los Angeles County (South Central)--LA City (South Central/Westmont) PUMA,"0603750",,-118.29705,33.96848
"603747",G06003747,"0603747","06",California,"03747",Los Angeles County (Central)--LA City (Central/West Adams & Baldwin Hills) PUMA,"0603747",,-118.34607,34.01522
"603706",G06003706,"0603706","06",California,"03706",Los Angeles County (North)--LA City (North Central/Granada Hills & Sylmar) PUMA,"0603706",,-118.48852,34.29830
"603707",G06003707,"0603707","06",California,"03707",Los Angeles County--LA (North Central/Arleta & Pacoima) & San Fernando Cities PUMA,"0603707",,-118.41010,34.27636
"603708",G06003708,"0603708","06",California,"03708","Los Angeles County (North)--LA City (Northeast/Sunland, Sun Valley & Tujunga) PUMA","0603708",,-118.33500,34.24483
"603719",G06003719,"0603719","06",California,"03719",Los Angeles County (Central)--Glendale City PUMA,"0603719","Armenia, Iran",-118.24677,34.18182
"603717",G06003717,"0603717","06",California,"03717","Los Angeles County (East Central)--Arcadia, San Gabriel & Temple City Cities PUMA","0603717",,-118.06281,34.12198
"603764",G06003764,"0603764","06",California,"03764","Los Angeles County (South)--Lakewood, Cerritos, Artesia & Hawaiian Gardens Cities PUMA","0603764",,-118.09357,33.85667
"603731",G06003731,"0603731","06",California,"03731",Los Angeles County (Central)--West Hollywood & Beverly Hills Cities PUMA,"0603731",,-118.38239,34.09100
"603722",G06003722,"0603722","06",California,"03722",Los Angeles County (Northwest)--LA City (North Central/Van Nuys & North Sherman Oaks) PUMA,"0603722",,-118.44904,34.18560
"603718",G06003718,"0603718","06",California,"03718",Los Angeles County (Central)--Pasadena City PUMA,"0603718",,-118.13796,34.15276
"603738",G06003738,"0603738","06",California,"03738",Los Angeles County (Central)--El Monte & South El Monte Cities PUMA,"0603738",,-118.03777,34.06273
"603715",G06003715,"0603715","06",California,"03715",Los Angeles County (East Central)--West Covina City PUMA,"0603715",,-117.91746,34.05399
"603713",G06003713,"0603713","06",California,"03713",Los Angeles County (East Central)--Covina & Walnut Cities PUMA,"0603713",,-117.86759,34.06002
"603712",G06003712,"0603712","06",California,"03712",Los Angeles County (East Central)--Pomona City PUMA,"0603712",,-117.76122,34.05813
"603735",G06003735,"0603735","06",California,"03735","Los Angeles County--LA City (Mount Washington, Highland Park & Glassell Park) PUMA","0603735",,-118.20189,34.10601
"603716",G06003716,"0603716","06",California,"03716",Los Angeles County (East Central)--La Puente & Industry Cities PUMA,"0603716",,-117.96797,34.03644
"603756",G06003756,"0603756","06",California,"03756",Los Angeles County (Southeast)--Bellflower & Paramount Cities PUMA,"0603756",,-118.14797,33.89116
"603751",G06003751,"0603751","06",California,"03751",Los Angeles County (South Central)--LA City (South Central/Watts) PUMA,"0603751",,-118.26166,33.95194
"603730",G06003730,"0603730","06",California,"03730",Los Angeles County (West Central)--LA City (Central/Hancock Park & Mid-Wilshire) PUMA,"0603730",,-118.35142,34.05910
"603723",G06003723,"0603723","06",California,"03723",Los Angeles County (North)--LA City (North Central/Mission Hills & Panorama City) PUMA,"0603723",,-118.45676,34.23690
"603720",G06003720,"0603720","06",California,"03720",Los Angeles County (Central)--Burbank City PUMA,"0603720",,-118.31495,34.16702
"603736",G06003736,"0603736","06",California,"03736",Los Angeles County (Central)--Alhambra & South Pasadena Cities PUMA,"0603736",,-118.14367,34.09329
"603714",G06003714,"0603714","06",California,"03714","Los Angeles County--Diamond Bar, La Habra Heights (East) Cities & Rowland Heights PUMA","0603714",Taiwan,-117.85952,33.98289
"603746",G06003746,"0603746","06",California,"03746",Los Angeles County--LA City (Central/Univ. of Southern California & Exposition Park) PUMA,"0603746",Belize/British Honduras,-118.29811,34.02894
"603721",G06003721,"0603721","06",California,"03721",Los Angeles County (North)--LA City (Northeast/North Hollywood & Valley Village) PUMA,"0603721",,-118.38748,34.17865
"603737",G06003737,"0603737","06",California,"03737",Los Angeles County (Central)--Monterey Park & Rosemead Cities PUMA,"0603737",,-118.11073,34.05692
"603754",G06003754,"0603754","06",California,"03754",Los Angeles County (Southeast)--La Mirada & Santa Fe Springs Cities PUMA,"0603754",,-118.03362,33.92296
"603755",G06003755,"0603755","06",California,"03755",Los Angeles County (Southeast)--Norwalk City PUMA,"0603755",,-118.08779,33.90650
"603752",G06003752,"0603752","06",California,"03752",Los Angeles County (South)--South Gate & Lynwood Cities PUMA,"0603752",,-118.19653,33.93639
"603742",G06003742,"0603742","06",California,"03742","Los Angeles County (Central)--Huntington Park City, Florence-Graham & Walnut Park PUMA","0603742",Mexico,-118.22321,33.98499
"603745",G06003745,"0603745","06",California,"03745",Los Angeles County (Central)--LA City (Southeast/East Vernon) PUMA,"0603745",,-118.26058,34.00638
"603732",G06003732,"0603732","06",California,"03732",Los Angeles County (Central)--LA City (East Central/Hollywood) PUMA,"0603732",,-118.31260,34.09898
"603739",G06003739,"0603739","06",California,"03739",Los Angeles County (Southeast)--Whittier City & Hacienda Heights PUMA,"0603739",,-118.00801,33.98547
"603753",G06003753,"0603753","06",California,"03753",Los Angeles County (South)--Downey City PUMA,"0603753",,-118.13203,33.93792
"603734",G06003734,"0603734","06",California,"03734","Los Angeles County--LA City (East Central/Silver Lake, Echo Park & Westlake) PUMA","0603734",Guatemala,-118.26084,34.08127
"603733",G06003733,"0603733","06",California,"03733",Los Angeles County (Central)--LA City (Central/Koreatown) PUMA,"0603733",,-118.29656,34.06181
"603740",G06003740,"0603740","06",California,"03740",Los Angeles County (Central)--Pico Rivera & Montebello Cities PUMA,"0603740",,-118.10033,34.00279
"603744",G06003744,"0603744","06",California,"03744",Los Angeles County (Central)--LA City (East Central/Central City & Boyle Heights) PUMA,"0603744",,-118.22703,34.04349
"603741",G06003741,"0603741","06",California,"03741","Los Angeles County (Central)--Bell Gardens, Bell, Maywood, Cudahy & Commerce Cities PUMA","0603741",,-118.16372,33.98458
"603743",G06003743,"0603743","06",California,"03743",Los Angeles County (Central)--East Los Angeles PUMA,"0603743",,-118.16959,34.03241
"1500200",G15000200,"1500200","15",Hawaii,"00200",Hawaii County PUMA,"1500200",,-155.51837,19.59818
"1500100",G15000100,"1500100","15",Hawaii,"00100","Maui, Kalawao & Kauai Counties PUMA","1500100",,-157.62499,21.27377
"1500308",G15000308,"1500308","15",Hawaii,"00308",Honolulu County--Ewa PUMA,"1500308",,-158.06382,21.36737
"1500306",G15000306,"1500306","15",Hawaii,"00306",Honolulu County--Moanalua to Pearl City PUMA,"1500306",Marshall Islands,-157.91284,21.38300
"1500305",G15000305,"1500305","15",Hawaii,"00305",Honolulu County--Nuuanu to Kalihi PUMA,"1500305",Micronesia,-157.84376,21.34119
"1500304",G15000304,"1500304","15",Hawaii,"00304",Honolulu County--Tantalus to Waikiki PUMA,"1500304",Japan,-157.81887,21.31144
"1500303",G15000303,"1500303","15",Hawaii,"00303",Honolulu County--East Honolulu to Kapahulu PUMA,"1500303",,-157.74402,21.29545
"1500302",G15000302,"1500302","15",Hawaii,"00302",Honolulu County--Koolaupoko PUMA,"1500302",,-157.78814,21.40872
"1500307",G15000307,"1500307","15",Hawaii,"00307",Honolulu County--Central Oahu PUMA,"1500307",Philippines,-157.98065,21.46603
"3200101",G32000101,"3200101","32",Nevada,"00101",Washoe County (South Central)--Reno City PUMA,"3200101",,-119.80783,39.51447
"3200103",G32000103,"3200103","32",Nevada,"00103",Washoe County (North)--Sparks City PUMA,"3200103",,-119.64760,40.76875
"3200102",G32000102,"3200102","32",Nevada,"00102",Washoe County (South) PUMA,"3200102",,-119.87280,39.40628
"3200200",G32000200,"3200200","32",Nevada,"00200","Carson City, Lyon, Douglas & Storey Counties PUMA","3200200",,-119.34397,39.03735
"4101000",G41001000,"4101000","41",Oregon,"01000",Douglas County PUMA,"4101000",,-123.16514,43.27917
"4101321",G41001321,"4101321","41",Oregon,"01321","Washington County (West)--Forest Grove, Cornelius Cities, Bethany & Oak Hills PUMA","4101321",,-123.16856,45.59566
"4101322",G41001322,"4101322","41",Oregon,"01322",Washington County (Central)--Hillsboro City PUMA,"4101322",,-122.92976,45.45008
"4101324",G41001324,"4101324","41",Oregon,"01324",Washington County (Northeast)--Beaverton City (East & Central) & Cedar Mill PUMA,"4101324",,-122.78928,45.49180
"4101323",G41001323,"4101323","41",Oregon,"01323",Washington County (Central)--Beaverton City (West) & Aloha PUMA,"4101323",,-122.85925,45.47829
"4101320",G41001320,"4101320","41",Oregon,"01320","Washington County (Southeast)--Tigard, Tualatin & Sherwood Cities PUMA","4101320",,-122.80155,45.38632
"4100600",G41000600,"4100600","41",Oregon,"00600",Linn & Benton Counties PUMA,"4100600",,-122.73752,44.48929
"4101317",G41001317,"4101317","41",Oregon,"01317",Clackamas County (South & East)--Damascus City PUMA,"4101317",,-122.18058,45.17289
"4101318",G41001318,"4101318","41",Oregon,"01318","Clackamas County (Northwest)--Oregon City, Milwaukie & Happy Valley Cities PUMA","4101318",,-122.57776,45.39188
"4101319",G41001319,"4101319","41",Oregon,"01319","Clackamas County (Northwest)--Lake Oswego, West Linn, Wilsonville & Canby Cities PUMA","4101319",,-122.72987,45.32985
"4100902",G41000902,"4100902","41",Oregon,"00902",Jackson County (Outside Medford & Central Point Cities)--Ashland City PUMA,"4100902",,-122.72373,42.43400
"4100901",G41000901,"4100901","41",Oregon,"00901",Jackson County (Central)--Medford & Central Point Cities PUMA,"4100901",,-122.90176,42.36366
"4100800",G41000800,"4100800","41",Oregon,"00800","Josephine, Coos & Curry Counties PUMA","4100800",,-123.92257,42.66401
"4100400",G41000400,"4100400","41",Oregon,"00400",Deschutes County PUMA,"4100400",,-121.22789,43.91488
"4101105",G41001105,"4101105","41",Oregon,"01105",Marion County (Outside Salem & Keizer Cities)--Woodburn & Silverton Cities PUMA,"4101105",,-122.55478,44.90145
"4101104",G41001104,"4101104","41",Oregon,"01104",Marion County (West Central)--Salem City (South) & Four Corners PUMA,"4101104",,-123.03917,44.89974
"4101103",G41001103,"4101103","41",Oregon,"01103","Marion County (West Central)--Salem (North), Keizer Cities & Hayesville PUMA","4101103",,-122.99253,44.97907
"4101200",G41001200,"4101200","41",Oregon,"01200",Yamhill & Polk Counties PUMA,"4101200",,-123.36153,45.06563
"4101303",G41001303,"4101303","41",Oregon,"01303",Portland City (Southeast) PUMA,"4101303",,-122.60976,45.48255
"4101305",G41001305,"4101305","41",Oregon,"01305",Portland City (Central East) PUMA,"4101305",,-122.61796,45.53015
"4101316",G41001316,"4101316","41",Oregon,"01316",Multnomah County (East)--Gresham & Troutdale Cities PUMA,"4101316",,-122.17210,45.52393
"4101302",G41001302,"4101302","41",Oregon,"01302",Portland City (East) PUMA,"4101302",Kazakhstan,-122.55422,45.54415
"4101301",G41001301,"4101301","41",Oregon,"01301",Portland City (North & Northeast) PUMA,"4101301",,-122.70557,45.59415
"4101314",G41001314,"4101314","41",Oregon,"01314",Portland City (Northwest & Southwest) PUMA,"4101314",,-122.79665,45.59923
"4100703",G41000703,"4100703","41",Oregon,"00703",Lane County (West Central)--Eugene City (West & South) PUMA,"4100703",,-123.12394,44.05746
"4100704",G41000704,"4100704","41",Oregon,"00704",Lane County (East Central)--Eugene (Northeast) & Springfield Cities PUMA,"4100704",,-122.98865,44.05936
"4100705",G41000705,"4100705","41",Oregon,"00705",Lane County (Outside Eugene & Springfield Cities) PUMA,"4100705",,-122.84316,43.93600
"5311701",G53011701,"5311701","53",Washington,"11701","Snohomish County (Southwest)--Edmonds, Lynnwood & Mountlake Terrace Cities PUMA","5311701",,-122.32122,47.80936
"5311702",G53011702,"5311702","53",Washington,"11702",Snohomish County (West Central)--Mukilteo & Everett (Southwest) Cities PUMA,"5311702",,-122.27526,47.88662
"5311703",G53011703,"5311703","53",Washington,"11703",Snohomish County (Central)--Everett City (Central & East) & Eastmont PUMA,"5311703",,-122.20707,47.93861
"5311606",G53011606,"5311606","53",Washington,"11606","King County (Northwest)--Shoreline, Kenmore & Bothell (South) Cities PUMA","5311606",,-122.27560,47.75659
